time	diffusion_coefficient	number_of_branches
2015.01403646248	0.0270836696764181	0.02
2015.06086334738	0.0356290142843409	0.02
2015.10769023228	0.0441743489298949	0.02
2015.15451711718	NA	0
2015.20134400208	NA	0
2015.24817088698	NA	0
2015.29499777188	NA	0
2015.34182465678	30.6130206849935	0.02
2015.38865154168	49.4635720367274	0.04
2015.43547842658	93.3187715283096	0.08
2015.48230531148	179.88942393218	0.08
2015.52913219638	266.466291389536	0.08
2015.57595908128	404.01983315642	0.06
2015.62278596618	410.955116963399	0.08
2015.66961285108	158.469715592488	0.04
2015.71643973598	268.632052455641	0.04
2015.76326662088	378.788561149406	0.04
2015.81009350578	488.939177645478	0.04
2015.85692039068	162.754777624445	0.02
2015.90374727558	NA	0
2015.95057416048	97.9372436798991	0.02
2015.99740104538	77.638699973819	0.06
2016.04422793028	84.688980446059	0.1
2016.09105481518	119.959713523427	0.14
2016.13788170008	159.572952284776	0.16
2016.18470858498	90.2984689013035	0.24
2016.23153546988	140.337929549327	0.22
2016.27836235478	171.122180131103	0.22
2016.32518923968	136.359271982495	0.2
2016.37201612458	214.288171794747	0.18
2016.41884300948	201.969257421685	0.2
2016.46566989438	222.384182443004	0.22
2016.51249677928	273.405595313547	0.2
2016.55932366418	261.816667629779	0.16
2016.60615054907	207.244736500505	0.28
2016.65297743397	288.749661774731	0.24
2016.69980431887	151.141867295624	0.28
2016.74663120377	218.556271780306	0.32
2016.79345808867	287.357286411446	0.36
2016.84028497357	320.709787909351	0.38
2016.88711185847	253.58307810273	0.36
2016.93393874337	193.589256905228	0.26
2016.98076562827	267.749116811432	0.26
2017.02759251317	330.156645596508	0.22
2017.07441939807	413.349418989571	0.24
2017.12124628297	280.271987625979	0.18
2017.16807316787	330.541831905324	0.16
2017.21490005277	380.684851914335	0.14
2017.26172693767	224.193585072978	0.18
2017.30855382257	186.361313409434	0.16
2017.35538070747	264.611037312185	0.18
2017.40220759237	295.222470070887	0.18
2017.44903447727	414.608594895242	0.18
2017.49586136217	439.655052972192	0.22
2017.54268824707	116.863169074589	0.18
2017.58951513197	201.18024094028	0.14
2017.63634201687	153.34437567736	0.16
2017.68316890177	148.135082603126	0.28
2017.72999578667	301.034095283573	0.26
2017.77682267157	453.102064455816	0.24
2017.82364955647	514.423154468846	0.24
2017.87047644137	658.120939702216	0.18
2017.91730332627	697.664910655897	0.08
2017.96413021117	543.348539095786	0.06
2018.01095709607	652.668407014994	0.08
2018.05778398097	613.640569540648	0.12
2018.10461086587	813.990466126884	0.12
2018.15143775077	278.913543657354	0.12
2018.19826463567	411.007807354745	0.14
2018.24509152057	475.466058601707	0.16
2018.29191840547	917.582801857757	0.1
2018.33874529037	712.94505758331	0.08
2018.38557217527	625.686468547031	0.06
2018.43239906017	418.237102613286	0.04
2018.47922594507	474.368140386117	0.02
2018.52605282997	NA	0
2018.57287971487	NA	0
2018.61970659977	NA	0
2018.66653348467	NA	0
2018.71336036957	NA	0
2018.76018725447	NA	0
2018.80701413937	NA	0
2018.85384102427	NA	0
2018.90066790917	NA	0
2018.94749479407	NA	0
2018.99432167897	NA	0
2019.04114856387	NA	0
2019.08797544877	NA	0
2019.13480233367	NA	0
2019.18162921857	NA	0
2019.22845610347	NA	0
2019.27528298837	NA	0
2019.32210987327	NA	0
2019.36893675817	NA	0
2019.41576364307	NA	0
2019.46259052797	NA	0
2019.50941741287	NA	0
2019.55624429777	NA	0
2019.60307118267	NA	0
2019.64989806757	NA	0
2019.69672495247	NA	0
2019.74355183736	NA	0
2019.79037872226	NA	0
2019.83720560716	NA	0
2019.88403249206	28.8560467200155	0.03
2019.93085937696	79.5761875707074	0.03
2019.97768626186	130.297629465777	0.03
2020.02451314676	181.02036256136	0.03
2020.07134003166	231.744377082319	0.03
2020.11816691656	NA	0
2020.16499380146	NA	0
2020.21182068636	NA	0
2020.25864757126	NA	0
2020.30547445616	NA	0
2020.35230134106	NA	0
2020.39912822596	NA	0
2020.44595511086	NA	0
2020.49278199576	NA	0
2020.53960888066	NA	0
2020.58643576556	NA	0
2020.63326265046	NA	0
2020.68008953536	NA	0
2020.72691642026	NA	0
2020.77374330516	NA	0
2020.82057019006	NA	0
2020.86739707496	NA	0
2020.91422395986	NA	0
2020.96105084476	NA	0
2021.00787772966	NA	0
2021.05470461456	3105.64829013509	0.03
2021.10153149946	2495.60821689663	0.03
2021.14835838436	1885.48681119355	0.03
2021.19518526926	1475.14367628779	0.06
2021.24201215416	1009.51640478654	0.06
2021.28883903906	543.890872725793	0.06
2021.33566592396	712.30772602922	0.03
2021.38249280886	391.56870203728	0.03
2021.42931969376	70.9100480639541	0.03
2021.47614657866	NA	0
2021.52297346356	NA	0
2021.56980034846	873.86283939903	0.06
2021.61662723336	1522.46077558736	0.09
2021.66345411826	1960.20668168123	0.12
2021.71028100316	3031.81344817914	0.12
2021.75710788806	4103.6169704918	0.12
2021.80393477296	4255.62097553398	0.15
2021.85076165786	5109.46758200735	0.06
2021.89758854276	5983.01205701787	0.09
2021.94441542766	9034.39686262838	0.06
2021.99124231256	7056.64547205884	0.12
2022.03806919746	8020.19899927653	0.17
2022.08489608236	4540.88191577245	0.29
2022.13172296726	3863.58012145467	0.35
2022.17854985216	6576.58542631051	0.47
2022.22537673706	14837.5633090165	0.48
2022.27220362196	19472.6844651787	0.51
2022.31903050686	23241.788597089	0.6
2022.36585739176	27318.8232104928	0.72
2022.41268427666	29376.5177013898	0.8
2022.45951116156	41330.4516848357	1
2022.50633804646	72339.8525945437	1.15
2022.55316493136	90462.219177392	1.63
2022.59999181626	112199.233896819	2.27
2022.64681870116	160321.31600753	2.85
2022.69364558606	226967.56834089	4.75
2022.74047247096	189546.826156722	6.35
2022.78729935586	187758.519261616	7.57
2022.83412624075	248808.090571912	10.21
2022.88095312565	258267.427060345	16.12
2022.92778001055	202850.154461514	21.62
2022.97460689545	186939.574706033	28.2
2023.02143378035	266227.600386612	41.09
2023.06826066525	269107.037146343	57.57
2023.11508755015	234415.292577902	60.44
2023.16191443505	227452.839022411	55.94
2023.20874131995	230106.114922489	51.33
2023.25556820485	232411.070050792	37.65
2023.30239508975	40775.5794911683	23.9
2023.34922197465	60496.2530175301	10.12
2023.39604885955	38730.9885002899	5.13
2023.44287574445	412.820459529226	4.06
2023.48970262935	1754.54565547768	1.28
2023.53652951425	2589.3654212262	1.54
2023.58335639915	3842.57432951194	2.19
2023.63018328405	8931.7986211158	2.91
2023.67701016895	10095.52605587	4.78
2023.72383705385	16709.1152675216	8.68
2023.77066393875	23394.5191415412	27.37
2023.81749082365	51495.6651243785	128.65
2023.86431770855	34333.4321624632	376.74
2023.91114459345	58678.0848380623	527.15
2023.95797147835	247859.711957774	645.82
2024.00479836325	1282875.90172353	681.11
2024.05162524815	1308042.61032475	669.62
2024.09845213305	1619621.35680307	537.46
2024.14527901795	2469773.7599247	377.4
2024.19210590285	2708937.38162832	347.91
2024.23893278775	621210.850290206	232.6
2024.28575967265	531459.722468456	215.12
2024.33258655755	616858.365084769	181.6
